id,advert_id,domain,developer,address,gp,description,entrance_number,floor,area,room_count,flat_number,price,published_at,actualized_at,dataset
4dbeb84c-0416-4f6c-a8c6-2c23b485bcb2,321624,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 1, квартира №57",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 1 подъезд",1,13,38.5,1,57,4400000,2023-03-13,2024-05-14,old
9b929565-08cc-4331-83a8-85a993d710ad,321626,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 1, квартира №59",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 1 подъезд",1,13,40.3,1,59,4400000,2023-03-13,2024-05-14,old
9fa93c2b-d164-4b30-80b5-31289e473656,321629,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 1, квартира №62",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 1 подъезд",1,14,38.5,1,62,4400000,2023-06-19,2024-05-14,old
a475ae02-c1d1-44df-9810-b5f4a03aee9b,321634,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 1, квартира №67",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 1 подъезд",1,15,38.7,1,67,4400000,2023-06-19,2024-05-14,old
a27b201d-017c-4e34-8d3e-0a775c17f4f5,321639,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 1, квартира №72",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 1 подъезд",1,16,38.5,1,72,4400000,2023-03-13,2024-05-14,old
44333740-e065-4fe7-b182-0ca995e88b36,321644,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 1, квартира №77",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 1 подъезд",1,17,38.4,1,77,4400000,2023-06-01,2024-05-14,old
c6576685-1225-41b2-ada8-af8520742308,321649,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 1, квартира №82",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 1 подъезд",1,18,38.2,1,82,4400000,2023-03-13,2024-05-14,old
91d4d43f-e17c-4bc6-8c38-b3481f9a32a1,321651,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 1, квартира №84",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 1 подъезд",1,18,39.8,1,84,4400000,2023-06-19,2024-05-14,old
6aa36f2b-3934-4f1a-a8d4-a393ed65bc26,321654,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №87",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,2,38.8,1,87,4400000,2023-06-01,2024-05-14,old
af39443c-4316-42f1-8b84-051e73e94242,321656,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №89",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,2,40.0,1,89,4400000,2023-03-13,2024-05-14,old
d545707d-d793-473e-94b5-2a63599dbdd1,321659,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №92",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,3,38.8,1,92,4400000,2023-03-13,2024-05-14,old
3740c41e-8096-497f-b5b4-c16d1aab814a,321664,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №97",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,4,38.9,1,97,4400000,2023-03-13,2024-05-14,old
bdbf87c5-1289-4971-8ddd-f43f0c6bb3e9,321669,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №102",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,5,38.6,1,102,4400000,2023-06-19,2024-05-14,old
78fca214-df37-4d2a-80cc-8e5f7f728961,321674,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №107",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,6,38.7,1,107,4400000,2023-03-13,2024-05-14,old
e88b6aac-6522-4e70-b15b-9248b951c8a6,321679,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №112",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,7,38.6,1,112,4400000,2023-03-13,2024-05-14,old
bebe6e67-19fe-4da4-bc26-4d3a7be58a8b,321684,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №117",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,8,38.7,1,117,4400000,2023-06-19,2024-05-14,old
43dc0f2a-20a5-46f3-8123-85f8366262aa,321689,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №122",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,9,38.8,1,122,4400000,2023-08-27,2024-05-14,old
857bb89e-dee7-497e-bb3c-7b64cd406f0f,321694,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №127",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,10,38.8,1,127,4400000,2023-03-13,2024-05-14,old
bfaadc85-1f82-4cca-a8e1-f2367052316d,321699,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №132",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,11,38.7,1,132,4400000,2023-03-13,2024-05-14,old
29a37871-fdc1-492a-b27d-cb4fd8ff3eae,321704,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №137",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,12,38.7,1,137,4400000,2023-03-13,2024-05-14,old
eb89beae-d545-458a-bdd7-755f04fbcdd8,321706,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №139",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,12,40.4,1,139,4400000,2023-03-13,2024-05-14,old
719c0e28-22bd-4097-bf06-653f7c0a7656,321709,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №142",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,13,38.8,1,142,4400000,2023-03-13,2024-05-14,old
a3356f82-beea-469e-a38c-86baa40393ce,321714,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №147",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,14,38.9,1,147,4400000,2023-03-13,2024-05-14,old
8c41fcc2-c755-4531-928b-a4b58853a026,321719,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №152",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,15,38.9,1,152,4400000,2023-08-27,2024-05-14,old
d7cfc28e-26a2-4bef-8203-c6a66adccef7,321724,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №157",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,16,38.8,1,157,4400000,2023-06-19,2024-05-14,old
00737c72-0d23-4607-ac0f-2df949fedd7e,321726,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №159",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,16,40.4,1,159,4400000,2023-08-27,2024-05-14,old
7dfe7db0-3d6e-4323-acd4-319b48780a9c,321729,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №162",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,17,38.5,1,162,4400000,2023-06-01,2024-05-14,old
b0c7b071-030e-41cd-976a-a3480a3d9e78,321731,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №164",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,17,39.7,1,164,4400000,2023-08-27,2024-05-14,old
0b1ea049-1d24-4c87-be8a-9fd2c6144af7,321734,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №167",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,18,38.4,1,167,4400000,2023-03-13,2024-05-14,old
818024f8-1a61-4d23-9bb3-3008532bde33,321736,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №169",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд",2,18,39.8,1,169,4400000,2023-10-06,2024-05-14,old
50efa407-5d25-458a-80d2-2d01d2aa7b69,321739,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №172",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд",3,2,38.8,1,172,4400000,2023-03-13,2024-05-14,old
93a6a65d-3b94-492d-951d-b9ef8d3ff6f3,321744,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №177",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд",3,3,38.8,1,177,4400000,2023-08-27,2024-05-14,old
fd0bf24a-6f72-4e9d-9fcd-9a2fe577e82d,321749,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №182",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд",3,4,38.9,1,182,4400000,2023-04-21,2024-05-14,old
bc355e1b-17d9-4c7b-b596-1a14012997a3,321754,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №187",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд",3,5,38.9,1,187,4400000,2023-08-27,2024-05-14,old
d3484b5e-7967-4f26-8345-260904b47091,321759,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №192",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд",3,6,38.8,1,192,4400000,2023-08-27,2024-05-14,old
27df4183-8d4b-440d-9227-9a2dea6a9db9,321764,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №197",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд",3,7,38.7,1,197,4400000,2023-08-27,2024-05-14,old
57d4f8b8-de8e-408a-9d7d-701d8b11280d,321766,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №199",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд",3,7,40.0,1,199,4400000,2023-06-01,2024-05-14,old
64e07036-19fd-457a-ac97-e819ec69da02,321769,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №202",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд",3,8,38.8,1,202,4400000,2023-03-13,2024-05-14,old
421cce02-57ee-4cc9-a2d8-593125a6e6a1,321774,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №207",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд",3,9,38.8,1,207,4400000,2023-08-27,2024-05-14,old
df74fce9-ec4a-4a9d-8a7d-5bdbf52e8149,321779,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №212",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд",3,10,38.5,1,212,4400000,2023-06-01,2024-05-14,old
22345776-08a0-46a8-9cd0-a71c1ff7103f,321784,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №217",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд",3,11,38.8,1,217,4400000,2023-04-21,2024-05-14,old
0f13061f-e85a-4ca4-be09-b619e59bc911,321786,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №219",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд",3,11,40.3,1,219,4400000,2023-08-27,2024-05-14,old
076b9995-42de-4904-bb8a-868d5ff51a61,321789,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №222",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд",3,12,38.6,1,222,4400000,2023-04-21,2024-05-14,old
f6e1a6b7-d271-4cb5-8f0d-5a208f30c0db,321791,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №224",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд",3,12,40.1,1,224,4400000,2023-03-13,2024-05-14,old
6ff3f22b-e5fb-4e27-a996-a76688a29cae,321794,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №227",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд",3,13,38.7,1,227,4400000,2023-06-19,2024-05-14,old
aadc1312-5c38-4a0d-b772-1a6dc8c9d1e1,321799,t-dsk.ru,ТДСК,"ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №232",ГП-7.1,"1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд",3,14,38.8,1,232,4400000,2023-03-13,2024-05-14,old
